section,path,line,target,snippet,comment_flag,action,classification
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2073,Review manually,"""fit_text"": ""这类解决方案应能捕获系统行为与使用的关键信息，同时最大限度地减少敏感数据的收集，并设计为在明确界定的法律或安全条件下支持调查或干预。这项工作还可包括制定和测试治理框架，以明确组织内部的责任归属，包括如何将问责分配给特定角色，以及随着系统能力增强，授权、监督和升级流程应如何运作。长期来看，这些努力可通过建立对AI交互的信任，并帮助确...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2081,Review manually,"""markdown_text"": ""这类解决方案应能捕获系统行为与使用的关键信息，同时最大限度地减少敏感数据的收集，并设计为在明确界定的法律或安全条件下支持调查或干预。这项工作还可包括制定和测试治理框架，以明确组织内部的责任归属，包括如何将问责分配给特定角色，以及随着系统能力增强，授权、监督和升级流程应如何运作。长期来看，这些努力可通过建立对AI交互的信任...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2108,Review manually,"""translated_text"": ""审计制度。加强人工智能标准与创新中心（CAISI）等机构，与国家安全机构协调制定前沿人工智能风险的审计标准。利用政府采购、预购承诺、保险框架和标准制定等工具，创建并扩大一个具有竞争力的审计与评估机构市场，使其能够评估人工智能系统和产品的安全与安保风险，在技术发展的同时建设审计能力。标准的设计应便于国际采用，以减少碎片...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2109,Review manually,"""translation_unit_text"": ""审计制度。加强人工智能标准与创新中心（CAISI）等机构，与国家安全机构协调制定前沿人工智能风险的审计标准。利用政府采购、预购承诺、保险框架和标准制定等工具，创建并扩大一个具有竞争力的审计与评估机构市场，使其能够评估人工智能系统和产品的安全与安保风险，在技术发展的同时建设审计能力。标准的设计应便于国际采用...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2110,Review manually,"""fit_text"": ""审计制度。加强人工智能标准与创新中心（CAISI）等机构，与国家安全机构协调制定前沿人工智能风险的审计标准。利用政府采购、预购承诺、保险框架和标准制定等工具，创建并扩大一个具有竞争力的审计与评估机构市场，使其能够评估人工智能系统和产品的安全与安保风险，在技术发展的同时建设审计能力。标准的设计应便于国际采用，以减少碎片化，并避免为小...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2118,Review manually,"""markdown_text"": ""审计制度。加强人工智能标准与创新中心（CAISI）等机构，与国家安全机构协调制定前沿人工智能风险的审计标准。利用政府采购、预购承诺、保险框架和标准制定等工具，创建并扩大一个具有竞争力的审计与评估机构市场，使其能够评估人工智能系统和产品的安全与安保风险，在技术发展的同时建设审计能力。标准的设计应便于国际采用，以减少碎片化，...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2145,Review manually,"""translated_text"": ""随着我们向超级智能迈进，可能会出现这样一个节点：一小部分能力极强的模型——尤其是那些可能实质性推进化学、生物、放射、核或网络风险的模型——需要更严格的控制，包括使用预先制定的标准进行部署前和部署后审计。这些要求仅适用于少数公司和最先进的模型，从而保留一个由能力较弱系统及其上构建的初创公司组成的充满活力的生态系统。这种...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2146,Review manually,"""translation_unit_text"": ""随着我们向超级智能迈进，可能会出现这样一个节点：一小部分能力极强的模型——尤其是那些可能实质性推进化学、生物、放射、核或网络风险的模型——需要更严格的控制，包括使用预先制定的标准进行部署前和部署后审计。这些要求仅适用于少数公司和最先进的模型，从而保留一个由能力较弱系统及其上构建的初创公司组成的充满活力的生...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2147,Review manually,"""fit_text"": ""随着我们向超级智能迈进，可能会出现这样一个节点：一小部分能力极强的模型——尤其是那些可能实质性推进化学、生物、放射、核或网络风险的模型——需要更严格的控制，包括使用预先制定的标准进行部署前和部署后审计。这些要求仅适用于少数公司和最先进的模型，从而保留一个由能力较弱系统及其上构建的初创公司组成的充满活力的生态系统。这种方法在维持对通...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2155,Review manually,"""markdown_text"": ""随着我们向超级智能迈进，可能会出现这样一个节点：一小部分能力极强的模型——尤其是那些可能实质性推进化学、生物、放射、核或网络风险的模型——需要更严格的控制，包括使用预先制定的标准进行部署前和部署后审计。这些要求仅适用于少数公司和最先进的模型，从而保留一个由能力较弱系统及其上构建的初创公司组成的充满活力的生态系统。这种方法...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2182,Review manually,"""translated_text"": ""模型遏制预案。制定并测试协调预案，以遏制已发布至现实世界的危险AI系统。随着AI能力的发展，社会可能面临危险系统无法轻易召回的情景——因为模型权重已公开、开发者不愿或无法限制对危险能力的访问，或者系统具有自主性且能够自我复制。在这些情况下，挑战在于遏制：限制危险能力的扩散、减少危害，并在现实约束下协调应对。来自其他高...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2183,Review manually,"""translation_unit_text"": ""模型遏制预案。制定并测试协调预案，以遏制已发布至现实世界的危险AI系统。随着AI能力的发展，社会可能面临危险系统无法轻易召回的情景——因为模型权重已公开、开发者不愿或无法限制对危险能力的访问，或者系统具有自主性且能够自我复制。在这些情况下，挑战在于遏制：限制危险能力的扩散、减少危害，并在现实约束下协调应对...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2184,Review manually,"""fit_text"": ""模型遏制预案。制定并测试协调预案，以遏制已发布至现实世界的危险AI系统。随着AI能力的发展，社会可能面临危险系统无法轻易召回的情景——因为模型权重已公开、开发者不愿或无法限制对危险能力的访问，或者系统具有自主性且能够自我复制。在这些情况下，挑战在于遏制：限制危险能力的扩散、减少危害，并在现实约束下协调应对。来自其他高风险领域（如网...",False,review,manual
